dataset,task,axis,representation,model,split_seed,nominal_dose,partition,audit_amplification,audit_event,evaluation_amplification,evaluation_event,audit_test_rows,evaluation_test_rows
EPPVR,arousal,subject,all,linear_logistic,20260813,0.5,heldout,-0.0092276144907724,0,0.0292506267991456,1,210,210
EPPVR,arousal,subject,all,linear_logistic,20260813,0.75,heldout,0.0030758714969241,0,0.0085894697743523,0,210,210
EPPVR,arousal,subject,all,linear_logistic,20260813,1.0,heldout,0.0075187969924811,0,0.0195004178660971,0,210,210
EPPVR,valence,subject,all,gpu_mlp,20260813,0.25,audit,-0.0006835269993165,0,-0.0197155785391079,0,210,210
EPPVR,valence,subject,all,gpu_mlp,20260813,0.5,audit,0.0187969924812029,0,-0.0119586296056884,0,210,210
EPPVR,valence,subject,all,gpu_mlp,20260813,0.75,audit,0.0003417634996581,0,0.0180995475113122,0,210,210
EPPVR,valence,subject,all,gpu_mlp,20260813,1.0,audit,-0.0136705399863295,0,-0.0003232062055591,0,210,210
EPPVR,valence,subject,all,linear_logistic,20260813,0.25,heldout,0.0075187969924812,0,0.0122818358112475,0,210,210
EPPVR,valence,subject,all,linear_logistic,20260813,0.5,heldout,0.0010252904989747,0,-0.0084033613445378,0,210,210
EPPVR,valence,subject,all,linear_logistic,20260813,0.75,heldout,-0.0334928229665071,0,0.0106658047834518,0,210,210
EPPVR,valence,subject,all,linear_logistic,20260813,1.0,heldout,-0.01742993848257,0,-0.000323206205559,0,210,210
EPPVR,arousal,subject,baseline_delta,gpu_mlp,20260813,0.25,audit,-0.0129870129870129,0,0.012721701179311,0,210,210
EPPVR,arousal,subject,baseline_delta,gpu_mlp,20260813,0.5,audit,0.0129870129870129,0,0.0227969170767945,1,210,210
EPPVR,arousal,subject,baseline_delta,gpu_mlp,20260813,0.75,audit,0.0663021189336978,1,0.0310613798867118,1,210,210
EPPVR,arousal,subject,baseline_delta,gpu_mlp,20260813,1.0,audit,0.0252904989747094,1,0.0490760516296778,1,210,210
EPPVR,arousal,subject,baseline_delta,linear_logistic,20260813,0.25,heldout,0.0140123034859876,0,0.0318971120809731,1,210,210
EPPVR,arousal,subject,baseline_delta,linear_logistic,20260813,0.5,heldout,0.0037593984962405,0,0.0277648806760144,1,210,210
EPPVR,arousal,subject,baseline_delta,linear_logistic,20260813,0.75,heldout,-0.0184552289815447,0,0.0348686043272356,1,210,210
EPPVR,arousal,subject,baseline_delta,linear_logistic,20260813,1.0,heldout,0.0150375939849624,0,0.0431330671371529,1,210,210
EPPVR,valence,subject,baseline_delta,gpu_mlp,20260813,0.25,audit,-0.0119617224880382,0,0.0067873303167421,0,210,210
EPPVR,valence,subject,baseline_delta,gpu_mlp,20260813,0.5,audit,0.0041011619958988,0,0.0319974143503555,1,210,210
EPPVR,valence,subject,baseline_delta,gpu_mlp,20260813,0.75,audit,0.00580997949419,0,0.0122818358112476,0,210,210
EPPVR,valence,subject,baseline_delta,gpu_mlp,20260813,1.0,audit,0.0321257689678742,1,0.0161603102779573,0,210,210
EPPVR,valence,subject,baseline_delta,linear_logistic,20260813,0.25,heldout,0.0290498974709501,1,0.0164835164835164,0,210,210
EPPVR,valence,subject,baseline_delta,linear_logistic,20260813,0.5,heldout,0.0225563909774436,1,0.0003232062055592,0,210,210
EPPVR,valence,subject,baseline_delta,linear_logistic,20260813,0.75,heldout,0.024606971975393,1,0.0361990950226244,1,210,210
EPPVR,valence,subject,baseline_delta,linear_logistic,20260813,1.0,heldout,0.01161995898838,0,0.0184227537168713,0,210,210
EPPVR,arousal,subject,normalized_asymmetry,gpu_mlp,20260813,0.25,audit,-0.0085440874914559,0,0.0292506267991456,1,210,210
EPPVR,arousal,subject,normalized_asymmetry,gpu_mlp,20260813,0.5,audit,-0.0160628844839371,0,0.0123966942148759,0,210,210
EPPVR,arousal,subject,normalized_asymmetry,gpu_mlp,20260813,0.75,audit,-0.0027341079972658,0,0.0266041415173181,1,210,210
EPPVR,arousal,subject,normalized_asymmetry,gpu_mlp,20260813,1.0,audit,0.0092276144907724,0,0.0461045593834152,1,210,210
EPPVR,arousal,subject,normalized_asymmetry,linear_logistic,20260813,0.25,heldout,0.0075187969924812,0,0.0221469031479246,1,210,210
EPPVR,arousal,subject,normalized_asymmetry,linear_logistic,20260813,0.5,heldout,0.0157211209842788,0,0.0236326492710559,1,210,210
EPPVR,arousal,subject,normalized_asymmetry,linear_logistic,20260813,0.75,heldout,-0.0027341079972659,0,0.0112359550561798,0,210,210
EPPVR,arousal,subject,normalized_asymmetry,linear_logistic,20260813,1.0,heldout,0.0167464114832535,0,0.0153681864611384,0,210,210
EPPVR,valence,subject,normalized_asymmetry,gpu_mlp,20260813,0.25,audit,-0.0324675324675324,0,0.0223012281835811,1,210,210
EPPVR,valence,subject,normalized_asymmetry,gpu_mlp,20260813,0.5,audit,-0.0205058099794941,0,0.0268261150614091,1,210,210
EPPVR,valence,subject,normalized_asymmetry,gpu_mlp,20260813,0.75,audit,-0.0119617224880382,0,0.0113122171945701,0,210,210
EPPVR,valence,subject,normalized_asymmetry,gpu_mlp,20260813,1.0,audit,-0.0604921394395078,0,0.0274725274725274,1,210,210
EPPVR,valence,subject,normalized_asymmetry,linear_logistic,20260813,0.25,heldout,0.0177717019822283,0,-0.0210084033613445,0,210,210
EPPVR,valence,subject,normalized_asymmetry,linear_logistic,20260813,0.5,heldout,0.0064935064935065,0,0.0029088558500323,0,210,210
EPPVR,valence,subject,normalized_asymmetry,linear_logistic,20260813,0.75,heldout,0.0085440874914559,0,-0.0180995475113121,0,210,210
EPPVR,valence,subject,normalized_asymmetry,linear_logistic,20260813,1.0,heldout,0.0150375939849624,0,-0.0319974143503555,0,210,210
EPPVR,arousal,subject,relative_power,gpu_mlp,20260813,0.25,audit,0.0177717019822282,0,0.0011607391586963,0,210,210
EPPVR,arousal,subject,relative_power,gpu_mlp,20260813,0.5,audit,0.0177717019822282,0,-0.0097502089330485,0,210,210
EPPVR,arousal,subject,relative_power,gpu_mlp,20260813,0.75,audit,-0.0194805194805194,0,-0.0251183953941869,0,210,210
EPPVR,arousal,subject,relative_power,gpu_mlp,20260813,1.0,audit,0.0399863294600136,1,0.0044572383693936,0,210,210
EPPVR,arousal,subject,relative_power,linear_logistic,20260813,0.25,heldout,0.0037593984962406,0,0.0307363729222769,1,210,210
EPPVR,arousal,subject,relative_power,linear_logistic,20260813,0.5,heldout,0.0,0,0.0363543504503668,1,210,210
EPPVR,arousal,subject,relative_power,linear_logistic,20260813,0.75,heldout,-0.0146958304853042,0,-0.0052929705636549,0,210,210
EPPVR,arousal,subject,relative_power,linear_logistic,20260813,1.0,heldout,0.0129870129870129,0,0.0543690221933327,1,210,210
EPPVR,valence,subject,relative_power,gpu_mlp,20260813,0.25,audit,0.0170881749829118,0,0.0258564964447317,1,210,210
EPPVR,valence,subject,relative_power,gpu_mlp,20260813,0.5,audit,0.0112781954887217,0,0.0542986425339366,1,210,210
EPPVR,valence,subject,relative_power,gpu_mlp,20260813,0.75,audit,-0.0164046479835953,0,0.0429864253393665,1,210,210
EPPVR,valence,subject,relative_power,gpu_mlp,20260813,1.0,audit,-0.0023923444976076,0,0.0274725274725274,1,210,210
EPPVR,valence,subject,relative_power,linear_logistic,20260813,0.25,heldout,-0.0334928229665071,0,0.0274725274725273,1,210,210
EPPVR,valence,subject,relative_power,linear_logistic,20260813,0.5,heldout,-0.0307587149692413,0,0.0319974143503554,1,210,210
EPPVR,valence,subject,relative_power,linear_logistic,20260813,0.75,heldout,-0.02323991797676,0,0.0307045895281189,1,210,210
EPPVR,valence,subject,relative_power,linear_logistic,20260813,1.0,heldout,-0.0287081339712919,0,0.0384615384615384,1,210,210
EPPVR,arousal,subject,all,gpu_mlp,20260829,0.25,heldout,0.0290498974709501,1,0.019825424830532,0,210,210
EPPVR,arousal,subject,all,gpu_mlp,20260829,0.5,heldout,-0.0034176349965823,0,0.0195004178660971,0,210,210
EPPVR,arousal,subject,all,gpu_mlp,20260829,0.75,heldout,0.0095693779904306,0,0.0153681864611384,0,210,210
EPPVR,arousal,subject,all,gpu_mlp,20260829,1.0,heldout,0.0051264524948735,0,0.0532082830346364,1,210,210
EPPVR,arousal,subject,all,linear_logistic,20260829,0.25,audit,0.0092276144907723,0,0.0195004178660971,0,210,210
EPPVR,arousal,subject,all,linear_logistic,20260829,0.5,audit,-0.0252904989747094,0,0.0011607391586961,0,210,210
EPPVR,arousal,subject,all,linear_logistic,20260829,0.75,audit,0.0054682159945318,0,0.0274398737115795,1,210,210
EPPVR,arousal,subject,all,linear_logistic,20260829,1.0,audit,-0.0082023239917976,0,0.0191754109016621,0,210,210
EPPVR,valence,subject,all,gpu_mlp,20260829,0.25,heldout,0.0064935064935064,0,-0.002262443438914,0,210,210
EPPVR,valence,subject,all,gpu_mlp,20260829,0.5,heldout,-0.0054682159945318,0,-0.0174531351001938,0,210,210
EPPVR,valence,subject,all,gpu_mlp,20260829,0.75,heldout,0.0170881749829118,0,-0.0158371040723981,0,210,210
EPPVR,valence,subject,all,gpu_mlp,20260829,1.0,heldout,-0.0119617224880382,0,-0.0342598577892694,0,210,210
EPPVR,valence,subject,all,linear_logistic,20260829,0.25,audit,-0.0557074504442924,0,-0.0151906916612798,0,210,210
EPPVR,valence,subject,all,linear_logistic,20260829,0.5,audit,-0.0352016404647982,0,-0.0009696186166774,0,210,210
EPPVR,valence,subject,all,linear_logistic,20260829,0.75,audit,-0.0399863294600136,0,-0.0009696186166774,0,210,210
EPPVR,valence,subject,all,linear_logistic,20260829,1.0,audit,-0.0772385509227613,0,-0.0054945054945054,0,210,210
EPPVR,arousal,subject,baseline_delta,gpu_mlp,20260829,0.25,heldout,-0.0010252904989747,0,0.0487510446652428,1,210,210
EPPVR,arousal,subject,baseline_delta,gpu_mlp,20260829,0.5,heldout,-0.02323991797676,0,0.0393258426966292,1,210,210
EPPVR,arousal,subject,baseline_delta,gpu_mlp,20260829,0.75,heldout,-0.0280246069719753,0,0.0416473210140218,1,210,210
EPPVR,arousal,subject,baseline_delta,gpu_mlp,20260829,1.0,heldout,-0.010252904989747,0,0.0708979478131673,1,210,210
EPPVR,arousal,subject,baseline_delta,linear_logistic,20260829,0.25,audit,-0.0140123034859876,0,-0.0112359550561796,0,210,210
EPPVR,arousal,subject,baseline_delta,linear_logistic,20260829,0.5,audit,0.0047846889952153,0,0.0251183953941871,1,210,210
EPPVR,arousal,subject,baseline_delta,linear_logistic,20260829,0.75,audit,0.0242652084757347,1,0.0142074473024422,0,210,210
EPPVR,arousal,subject,baseline_delta,linear_logistic,20260829,1.0,audit,0.0300751879699248,1,0.043133067137153,1,210,210
EPPVR,valence,subject,baseline_delta,gpu_mlp,20260829,0.25,heldout,-0.0215311004784689,0,0.0281189398836457,1,210,210
EPPVR,valence,subject,baseline_delta,gpu_mlp,20260829,0.5,heldout,-0.0485304169514696,0,0.0404007756948933,1,210,210
EPPVR,valence,subject,baseline_delta,gpu_mlp,20260829,0.75,heldout,-0.0184552289815448,0,0.0126050420168067,0,210,210
EPPVR,valence,subject,baseline_delta,gpu_mlp,20260829,1.0,heldout,-0.042036910457963,0,0.0530058177117001,1,210,210
EPPVR,valence,subject,baseline_delta,linear_logistic,20260829,0.25,audit,-0.0054682159945318,0,-0.0071105365223012,0,210,210
EPPVR,valence,subject,baseline_delta,linear_logistic,20260829,0.5,audit,-0.0399863294600136,0,0.0093729799612153,0,210,210
EPPVR,valence,subject,baseline_delta,linear_logistic,20260829,0.75,audit,-0.0406698564593301,0,0.0096961861667744,0,210,210
EPPVR,valence,subject,baseline_delta,linear_logistic,20260829,1.0,audit,-0.0129870129870129,0,-0.0378151260504201,0,210,210
EPPVR,arousal,subject,normalized_asymmetry,gpu_mlp,20260829,0.25,heldout,-0.0123034859876964,0,-0.0041322314049586,0,210,210
EPPVR,arousal,subject,normalized_asymmetry,gpu_mlp,20260829,0.5,heldout,-0.010252904989747,0,-0.0044572383693937,0,210,210
EPPVR,arousal,subject,normalized_asymmetry,gpu_mlp,20260829,0.75,heldout,0.0242652084757348,1,0.0041322314049586,0,210,210
EPPVR,arousal,subject,normalized_asymmetry,gpu_mlp,20260829,1.0,heldout,0.0027341079972659,0,-0.006778716686786,0,210,210
EPPVR,arousal,subject,normalized_asymmetry,linear_logistic,20260829,0.25,audit,0.0010252904989747,0,0.0195004178660971,0,210,210
EPPVR,arousal,subject,normalized_asymmetry,linear_logistic,20260829,0.5,audit,-0.0064935064935064,0,0.0082644628099173,0,210,210
EPPVR,arousal,subject,normalized_asymmetry,linear_logistic,20260829,0.75,audit,0.0129870129870129,0,0.0195004178660971,0,210,210
EPPVR,arousal,subject,normalized_asymmetry,linear_logistic,20260829,1.0,audit,-0.0146958304853041,0,0.0165289256198346,0,210,210
EPPVR,valence,subject,normalized_asymmetry,gpu_mlp,20260829,0.25,heldout,-0.0095693779904306,0,0.0578539107950872,1,210,210
EPPVR,valence,subject,normalized_asymmetry,gpu_mlp,20260829,0.5,heldout,-0.0522898154477102,0,0.037491919844861,1,210,210
EPPVR,valence,subject,normalized_asymmetry,gpu_mlp,20260829,0.75,heldout,-0.0307587149692413,0,0.0478345184227536,1,210,210
EPPVR,valence,subject,normalized_asymmetry,gpu_mlp,20260829,1.0,heldout,-0.0211893369788107,0,0.0332902391725921,1,210,210
EPPVR,valence,subject,normalized_asymmetry,linear_logistic,20260829,0.25,audit,0.0157211209842788,0,0.0248868778280543,1,210,210
EPPVR,valence,subject,normalized_asymmetry,linear_logistic,20260829,0.5,audit,0.031784005468216,1,0.0323206205559146,1,210,210
EPPVR,valence,subject,normalized_asymmetry,linear_logistic,20260829,0.75,audit,-0.0037593984962406,0,0.0226244343891401,1,210,210
EPPVR,valence,subject,normalized_asymmetry,linear_logistic,20260829,1.0,audit,0.0020505809979494,0,-0.0439560439560439,0,210,210
EPPVR,arousal,subject,relative_power,gpu_mlp,20260829,0.25,heldout,0.0249487354750512,1,-0.0067787166867862,0,210,210
EPPVR,arousal,subject,relative_power,gpu_mlp,20260829,0.5,heldout,0.0539986329460013,1,0.0,0,210,210
EPPVR,arousal,subject,relative_power,gpu_mlp,20260829,0.75,heldout,0.0365686944634312,1,0.0011607391586962,0,210,210
EPPVR,arousal,subject,relative_power,gpu_mlp,20260829,1.0,heldout,-0.0006835269993165,0,0.0052929705636549,0,210,210
EPPVR,arousal,subject,relative_power,linear_logistic,20260829,0.25,audit,0.0194805194805195,0,-0.0186646856718358,0,210,210
EPPVR,arousal,subject,relative_power,linear_logistic,20260829,0.5,audit,-0.02323991797676,0,0.0014857461231311,0,210,210
EPPVR,arousal,subject,relative_power,linear_logistic,20260829,0.75,audit,-0.0297334244702666,0,-0.0029714922462624,0,210,210
EPPVR,arousal,subject,relative_power,linear_logistic,20260829,1.0,audit,-0.0464798359535201,0,0.0,0,210,210
EPPVR,valence,subject,relative_power,gpu_mlp,20260829,0.25,heldout,-0.0010252904989747,0,0.021978021978022,1,210,210
EPPVR,valence,subject,relative_power,gpu_mlp,20260829,0.5,heldout,0.02323991797676,1,0.0096961861667744,0,210,210
EPPVR,valence,subject,relative_power,gpu_mlp,20260829,0.75,heldout,-0.0010252904989747,0,0.030704589528119,1,210,210
EPPVR,valence,subject,relative_power,gpu_mlp,20260829,1.0,heldout,0.0297334244702666,1,0.0096961861667744,0,210,210
EPPVR,valence,subject,relative_power,linear_logistic,20260829,0.25,audit,-0.0146958304853042,0,-0.006787330316742,0,210,210
EPPVR,valence,subject,relative_power,linear_logistic,20260829,0.5,audit,0.0123034859876964,0,0.0012928248222365,0,210,210
EPPVR,valence,subject,relative_power,linear_logistic,20260829,0.75,audit,0.0037593984962405,0,0.0003232062055591,0,210,210
EPPVR,valence,subject,relative_power,linear_logistic,20260829,1.0,audit,-0.0054682159945317,0,0.0180995475113121,0,210,210
EPPVR,arousal,subject,all,gpu_mlp,20260911,0.25,audit,-0.010252904989747,0,0.0059429844925248,0,210,210
EPPVR,arousal,subject,all,gpu_mlp,20260911,0.5,audit,0.0140123034859876,0,0.020150431794967,1,210,210
EPPVR,arousal,subject,all,gpu_mlp,20260911,0.75,audit,-0.0112781954887217,0,0.0227969170767945,1,210,210
EPPVR,arousal,subject,all,gpu_mlp,20260911,1.0,audit,-0.0259740259740259,0,0.0160182003900083,0,210,210
EPPVR,arousal,subject,all,linear_logistic,20260911,0.25,heldout,-0.0205058099794942,0,-0.0221469031479245,0,210,210
EPPVR,arousal,subject,all,linear_logistic,20260911,0.5,heldout,-0.0249487354750512,0,-0.006778716686786,0,210,210
EPPVR,arousal,subject,all,linear_logistic,20260911,0.75,heldout,-0.0232399179767601,0,0.0,0,210,210
EPPVR,arousal,subject,all,linear_logistic,20260911,1.0,heldout,-0.0399863294600136,0,-0.0011607391586961,0,210,210
EPPVR,valence,subject,all,gpu_mlp,20260911,0.25,audit,-0.0064935064935064,0,0.0161603102779572,0,210,210
EPPVR,valence,subject,all,gpu_mlp,20260911,0.5,audit,0.0064935064935064,0,-0.0003232062055591,0,210,210
EPPVR,valence,subject,all,gpu_mlp,20260911,0.75,audit,-0.0082023239917976,0,-0.0213316095669037,0,210,210
EPPVR,valence,subject,all,gpu_mlp,20260911,1.0,audit,0.0010252904989747,0,-0.039754363283775,0,210,210
EPPVR,valence,subject,all,linear_logistic,20260911,0.25,heldout,0.0054682159945318,0,-0.0342598577892695,0,210,210
EPPVR,valence,subject,all,linear_logistic,20260911,0.5,heldout,-0.0047846889952152,0,-0.0384615384615384,0,210,210
EPPVR,valence,subject,all,linear_logistic,20260911,0.75,heldout,0.0082023239917976,0,-0.0223012281835811,0,210,210
EPPVR,valence,subject,all,linear_logistic,20260911,1.0,heldout,-0.0297334244702665,0,-0.0151906916612799,0,210,210
EPPVR,arousal,subject,baseline_delta,gpu_mlp,20260911,0.25,audit,-0.0389610389610389,0,0.0475903055065465,1,210,210
EPPVR,arousal,subject,baseline_delta,gpu_mlp,20260911,0.5,audit,0.0010252904989747,0,0.0171789395487046,0,210,210
EPPVR,arousal,subject,baseline_delta,gpu_mlp,20260911,0.75,audit,-0.0403280929596718,0,0.0310613798867118,1,210,210
EPPVR,arousal,subject,baseline_delta,gpu_mlp,20260911,1.0,audit,-0.0481886534518113,0,0.0059429844925248,0,210,210
EPPVR,arousal,subject,baseline_delta,linear_logistic,20260911,0.25,heldout,0.0252904989747094,1,0.0195004178660971,0,210,210
EPPVR,arousal,subject,baseline_delta,linear_logistic,20260911,0.5,heldout,0.0034176349965823,0,0.0138824403380072,0,210,210
EPPVR,arousal,subject,baseline_delta,linear_logistic,20260911,0.75,heldout,0.0502392344497606,1,-0.0082644628099173,0,210,210
EPPVR,arousal,subject,baseline_delta,linear_logistic,20260911,1.0,heldout,0.0184552289815447,0,-0.0097502089330485,0,210,210
EPPVR,valence,subject,baseline_delta,gpu_mlp,20260911,0.25,audit,0.0157211209842789,0,-0.0168067226890756,0,210,210
EPPVR,valence,subject,baseline_delta,gpu_mlp,20260911,0.5,audit,-0.02323991797676,0,0.0126050420168066,0,210,210
EPPVR,valence,subject,baseline_delta,gpu_mlp,20260911,0.75,audit,-0.0082023239917976,0,-0.0096961861667744,0,210,210
EPPVR,valence,subject,baseline_delta,gpu_mlp,20260911,1.0,audit,-0.0222146274777853,0,0.0248868778280542,1,210,210
EPPVR,valence,subject,baseline_delta,linear_logistic,20260911,0.25,heldout,0.0140123034859876,0,-0.0223012281835811,0,210,210
EPPVR,valence,subject,baseline_delta,linear_logistic,20260911,0.5,heldout,0.0311004784688995,1,-0.0042016806722688,0,210,210
EPPVR,valence,subject,baseline_delta,linear_logistic,20260911,0.75,heldout,-0.0027341079972658,0,0.0132514544279249,0,210,210
EPPVR,valence,subject,baseline_delta,linear_logistic,20260911,1.0,heldout,-0.0249487354750512,0,0.0232708468002585,1,210,210
EPPVR,arousal,subject,normalized_asymmetry,gpu_mlp,20260911,0.25,audit,-0.031784005468216,0,-0.0044572383693936,0,210,210
EPPVR,arousal,subject,normalized_asymmetry,gpu_mlp,20260911,0.5,audit,-0.0222146274777854,0,-0.0138824403380072,0,210,210
EPPVR,arousal,subject,normalized_asymmetry,gpu_mlp,20260911,0.75,audit,-0.0512645249487355,0,-0.0026464852818275,0,210,210
EPPVR,arousal,subject,normalized_asymmetry,gpu_mlp,20260911,1.0,audit,0.0068352699931646,0,0.0,0,210,210
EPPVR,arousal,subject,normalized_asymmetry,linear_logistic,20260911,0.25,heldout,-0.0027341079972659,0,-0.0236326492710557,0,210,210
EPPVR,arousal,subject,normalized_asymmetry,linear_logistic,20260911,0.5,heldout,0.0085440874914559,0,-0.0123966942148759,0,210,210
EPPVR,arousal,subject,normalized_asymmetry,linear_logistic,20260911,0.75,heldout,-0.0082023239917976,0,-0.0525582691057665,0,210,210
EPPVR,arousal,subject,normalized_asymmetry,linear_logistic,20260911,1.0,heldout,-0.0157211209842789,0,-0.018014671742966,0,210,210
EPPVR,valence,subject,normalized_asymmetry,gpu_mlp,20260911,0.25,audit,-0.0041011619958988,0,-0.0404007756948933,0,210,210
EPPVR,valence,subject,normalized_asymmetry,gpu_mlp,20260911,0.5,audit,0.0314422419685577,1,-0.0096961861667743,0,210,210
EPPVR,valence,subject,normalized_asymmetry,gpu_mlp,20260911,0.75,audit,-0.0051264524948735,0,-0.0158371040723981,0,210,210
EPPVR,valence,subject,normalized_asymmetry,gpu_mlp,20260911,1.0,audit,-0.0054682159945317,0,-0.0142210730446024,0,210,210
EPPVR,valence,subject,normalized_asymmetry,linear_logistic,20260911,0.25,heldout,-0.0017088174982911,0,-0.0113122171945701,0,210,210
EPPVR,valence,subject,normalized_asymmetry,linear_logistic,20260911,0.5,heldout,0.0020505809979494,0,0.0,0,210,210
EPPVR,valence,subject,normalized_asymmetry,linear_logistic,20260911,0.75,heldout,-0.0140123034859876,0,0.0274725274725273,1,210,210
EPPVR,valence,subject,normalized_asymmetry,linear_logistic,20260911,1.0,heldout,0.0396445659603554,1,0.0006464124111182,0,210,210
EPPVR,arousal,subject,relative_power,gpu_mlp,20260911,0.25,audit,0.0133287764866712,0,-0.0239576562354907,0,210,210
EPPVR,arousal,subject,relative_power,gpu_mlp,20260911,0.5,audit,0.0290498974709501,1,0.0168539325842697,0,210,210
EPPVR,arousal,subject,relative_power,gpu_mlp,20260911,0.75,audit,0.0198222829801777,0,0.0150431794967035,0,210,210
EPPVR,arousal,subject,relative_power,gpu_mlp,20260911,1.0,audit,0.0078605604921395,0,-0.0209861639892283,0,210,210
EPPVR,arousal,subject,relative_power,linear_logistic,20260911,0.25,heldout,-0.0085440874914559,0,-0.0236326492710558,0,210,210
EPPVR,arousal,subject,relative_power,linear_logistic,20260911,0.5,heldout,0.0037593984962406,0,0.0014857461231312,0,210,210
EPPVR,arousal,subject,relative_power,linear_logistic,20260911,0.75,heldout,-0.0027341079972659,0,0.0082644628099173,0,210,210
EPPVR,arousal,subject,relative_power,linear_logistic,20260911,1.0,heldout,-0.0092276144907723,0,0.0171789395487045,0,210,210
EPPVR,valence,subject,relative_power,gpu_mlp,20260911,0.25,audit,0.0092276144907724,0,0.0084033613445378,0,210,210
EPPVR,valence,subject,relative_power,gpu_mlp,20260911,0.5,audit,0.0345181134654818,1,-0.0042016806722688,0,210,210
EPPVR,valence,subject,relative_power,gpu_mlp,20260911,0.75,audit,-0.0006835269993164,0,0.0404007756948934,1,210,210
EPPVR,valence,subject,relative_power,gpu_mlp,20260911,1.0,audit,0.0047846889952153,0,-0.0042016806722688,0,210,210
EPPVR,valence,subject,relative_power,linear_logistic,20260911,0.25,heldout,-0.0054682159945317,0,-0.0096961861667744,0,210,210
EPPVR,valence,subject,relative_power,linear_logistic,20260911,0.5,heldout,0.0095693779904306,0,0.0016160310277957,0,210,210
EPPVR,valence,subject,relative_power,linear_logistic,20260911,0.75,heldout,-0.030416951469583,0,0.0168067226890756,0,210,210
EPPVR,valence,subject,relative_power,linear_logistic,20260911,1.0,heldout,-0.0557074504442924,0,-0.006787330316742,0,210,210
EPPVR,arousal,subject,all,gpu_mlp,20260923,0.25,heldout,0.0403280929596719,1,0.0183396787074008,0,210,210
EPPVR,arousal,subject,all,gpu_mlp,20260923,0.5,heldout,-0.0129870129870129,0,0.0123966942148759,0,210,210
EPPVR,arousal,subject,all,gpu_mlp,20260923,0.75,heldout,0.0457963089542037,1,0.0404865818553255,1,210,210
EPPVR,arousal,subject,all,gpu_mlp,20260923,1.0,heldout,0.0047846889952153,0,0.0224719101123594,1,210,210
EPPVR,arousal,subject,all,linear_logistic,20260923,0.25,audit,0.0064935064935064,0,0.0014857461231312,0,210,210
EPPVR,arousal,subject,all,linear_logistic,20260923,0.5,audit,-0.0129870129870129,0,-0.0056179775280899,0,210,210
EPPVR,arousal,subject,all,linear_logistic,20260923,0.75,audit,0.0085440874914558,0,-0.0082644628099173,0,210,210
EPPVR,arousal,subject,all,linear_logistic,20260923,1.0,audit,-0.0037593984962406,0,-0.0123966942148759,0,210,210
EPPVR,valence,subject,all,gpu_mlp,20260923,0.25,heldout,-0.0102529049897471,0,-0.021978021978022,0,210,210
EPPVR,valence,subject,all,gpu_mlp,20260923,0.5,heldout,-0.0075187969924812,0,0.0071105365223012,0,210,210
EPPVR,valence,subject,all,gpu_mlp,20260923,0.75,heldout,-0.0522898154477102,0,-0.0090497737556561,0,210,210
EPPVR,valence,subject,all,gpu_mlp,20260923,1.0,heldout,-0.0280246069719753,0,-0.0300581771170006,0,210,210
EPPVR,valence,subject,all,linear_logistic,20260923,0.25,audit,0.0085440874914559,0,-0.0025856496444731,0,210,210
EPPVR,valence,subject,all,linear_logistic,20260923,0.5,audit,0.0225563909774436,1,0.0012928248222365,0,210,210
EPPVR,valence,subject,all,linear_logistic,20260923,0.75,audit,0.0085440874914559,0,0.0164835164835165,0,210,210
EPPVR,valence,subject,all,linear_logistic,20260923,1.0,audit,0.0307587149692413,1,-0.0168067226890756,0,210,210
EPPVR,arousal,subject,baseline_delta,gpu_mlp,20260923,0.25,heldout,0.0393028024606971,1,0.0348686043272356,1,210,210
EPPVR,arousal,subject,baseline_delta,gpu_mlp,20260923,0.5,heldout,-0.0184552289815447,0,0.0517225369115053,1,210,210
EPPVR,arousal,subject,baseline_delta,gpu_mlp,20260923,0.75,heldout,0.0075187969924811,0,0.0292506267991456,1,210,210
EPPVR,arousal,subject,baseline_delta,gpu_mlp,20260923,1.0,heldout,0.0078605604921394,0,0.0419723279784567,1,210,210
EPPVR,arousal,subject,baseline_delta,linear_logistic,20260923,0.25,audit,0.0205058099794941,1,-0.0109109480917447,0,210,210
EPPVR,arousal,subject,baseline_delta,linear_logistic,20260923,0.5,audit,0.0187969924812029,0,0.0044572383693936,0,210,210
EPPVR,arousal,subject,baseline_delta,linear_logistic,20260923,0.75,audit,0.0242652084757347,1,0.0014857461231311,0,210,210
EPPVR,arousal,subject,baseline_delta,linear_logistic,20260923,1.0,audit,0.0187969924812029,0,-0.0082644628099174,0,210,210
EPPVR,valence,subject,baseline_delta,gpu_mlp,20260923,0.25,heldout,-0.0157211209842789,0,-0.0400775694893341,0,210,210
EPPVR,valence,subject,baseline_delta,gpu_mlp,20260923,0.5,heldout,-0.0242652084757348,0,-0.0164835164835164,0,210,210
EPPVR,valence,subject,baseline_delta,gpu_mlp,20260923,0.75,heldout,-0.0259740259740259,0,0.0042016806722688,0,210,210
EPPVR,valence,subject,baseline_delta,gpu_mlp,20260923,1.0,heldout,-0.0242652084757348,0,-0.0168067226890755,0,210,210
EPPVR,valence,subject,baseline_delta,linear_logistic,20260923,0.25,audit,0.0242652084757348,1,-0.006787330316742,0,210,210
EPPVR,valence,subject,baseline_delta,linear_logistic,20260923,0.5,audit,0.0269993164730006,1,0.0122818358112476,0,210,210
