dataset,task,representation,n_features,model,split_seed,exposure_effect,axis,metadata_prior_opportunity,label_opportunity,conditional_label_entropy,identity_rate_std,identity_probe_balanced_accuracy,identity_probe_chance,encoding_margin,n_rows,n_subjects,n_repeated_units,repeated_measure_completeness,positive_fraction,class_balance,source,nominal_dose,achieved_dose,unseen_balanced_accuracy,dose_balanced_accuracy,opportunity_min,opportunity_max,opportunity_encoding_interaction,model_capacity,log_n_rows,dose_zero_exposure_effect,dose_zero_label_opportunity,dose_zero_metadata_prior_opportunity,dose_induced_amplification,opportunity_delta,metadata_prior_delta,dose_encoding_interaction,material_optimism_event,risk_row_id
DEAP,arousal,normalized_asymmetry,12,gpu_mlp,20260829,0.0410081592722211,subject,0.0786728965680969,0.0384570592666282,,,0.634765625,0.03125,0.603515625,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.25,0.2501128705175056,0.5041956208207683,0.5452037800929894,0.0119520183875184,0.1179549771742002,0.02320943615896116,4.0,7.154615356913663,0.0372512632247783,0.0119520183875184,0.0303276833207938,0.0037568960474428023,0.0265050408791098,0.04834521324730309,0.0159962063118065,0,44
DEAP,arousal,normalized_asymmetry,12,gpu_mlp,20260829,0.0455845125112203,subject,0.0893516539506682,0.0649933973276896,,,0.634765625,0.03125,0.603515625,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.5,0.500236492842161,0.5041956208207683,0.5497801333319886,0.0119520183875184,0.1179549771742002,0.039224530809093924,4.0,7.154615356913663,0.0372512632247783,0.0119520183875184,0.0303276833207938,0.008333249286442003,0.053041378940171205,0.0590239706298744,0.032011300961939264,0,45
DEAP,arousal,normalized_asymmetry,12,gpu_mlp,20260829,0.0478840354610644,subject,0.0901085052444977,0.0912862631792768,,,0.634765625,0.03125,0.603515625,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.75,0.7482968123229785,0.5041956208207683,0.5520796562818328,0.0119520183875184,0.1179549771742002,0.05509268617655572,4.0,7.154615356913663,0.0372512632247783,0.0119520183875184,0.0303276833207938,0.0106327722362861,0.0793342447917584,0.0597808219237039,0.04787945632940106,0,46
DEAP,arousal,normalized_asymmetry,12,gpu_mlp,20260829,0.0343339956228379,subject,0.1067700870296718,0.1179549771742002,,,0.634765625,0.03125,0.603515625,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,1.0,1.0,0.5041956208207683,0.5385296164436062,0.0119520183875184,0.1179549771742002,0.07118767177114817,4.0,7.154615356913663,0.0372512632247783,0.0119520183875184,0.0303276833207938,-0.0029172676019404015,0.1060029587866818,0.076442403708878,0.0639744419239935,0,47
DEAP,arousal,normalized_asymmetry,12,gpu_mlp,20260911,0.0364746699478574,subject,0.0516318965810277,0.038854474709368,,,0.6246093749999999,0.03125,0.5933593749999999,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.25,0.2502142582383338,0.5074028501981825,0.54387752014604,0.0126240897781276,0.1174446589850672,0.0230546668295039,4.0,7.154615356913663,0.0190114068441064,0.0126240897781276,0.0548379274568029,0.017463263103750997,0.0262303849312404,-0.003206030875775201,0.01556404480881022,0,48
DEAP,arousal,normalized_asymmetry,12,gpu_mlp,20260911,0.0305947494225978,subject,0.0818109747026205,0.0650583639526406,,,0.6246093749999999,0.03125,0.5933593749999999,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.5,0.5001754796308471,0.5074028501981825,0.5379975996207804,0.0126240897781276,0.1174446589850672,0.03860299017346135,4.0,7.154615356913663,0.0190114068441064,0.0126240897781276,0.0548379274568029,0.0115833425784914,0.052434274174513,0.026973047245817595,0.031112368152767668,0,49
DEAP,arousal,normalized_asymmetry,12,gpu_mlp,20260911,0.0299316194491231,subject,0.0894910512446965,0.091104319889083,,,0.6246093749999999,0.03125,0.5933593749999999,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.75,0.7498711083123482,0.5074028501981825,0.5373344696473057,0.0126240897781276,0.1174446589850672,0.05405760230918635,4.0,7.154615356913663,0.0190114068441064,0.0126240897781276,0.0548379274568029,0.010920212605016699,0.07848023011095541,0.0346531237878936,0.046566980288492675,0,50
DEAP,arousal,normalized_asymmetry,12,gpu_mlp,20260911,0.0250022692660689,subject,0.0889609573105153,0.1174446589850672,,,0.6246093749999999,0.03125,0.5933593749999999,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,1.0,1.0,0.5074028501981825,0.5324051194642515,0.0126240897781276,0.1174446589850672,0.06968688945246759,4.0,7.154615356913663,0.0190114068441064,0.0126240897781276,0.0548379274568029,0.005990862421962499,0.1048205692069396,0.0341230298537124,0.06219626743177392,0,51
DEAP,arousal,normalized_asymmetry,12,gpu_mlp,20260923,0.0406526409214228,subject,0.052702406108427,0.0366050602487406,,,0.63125,0.03125,0.6,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.25,0.2503427494251778,0.4856960595455416,0.5263487004669645,0.0115940881270749,0.1114964861241677,0.021963036149244358,4.0,7.154615356913663,0.0479697632903349,0.0115940881270749,0.0544230136822242,-0.007317122368912098,0.025010972121665698,-0.0017206075737972032,0.015006583272999419,0,52
DEAP,arousal,normalized_asymmetry,12,gpu_mlp,20260923,0.0486328932638097,subject,0.0586895313033368,0.0615519706342296,,,0.63125,0.03125,0.6,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.5,0.4999943147562614,0.4856960595455416,0.5343289528093513,0.0115940881270749,0.1114964861241677,0.036931182380537754,4.0,7.154615356913663,0.0479697632903349,0.0115940881270749,0.0544230136822242,0.0006631299734747992,0.049957882507154695,0.004266517621112603,0.029974729504292814,0,53
DEAP,arousal,normalized_asymmetry,12,gpu_mlp,20260923,0.058955532470676,subject,0.0789325997367781,0.0861475285136236,,,0.63125,0.03125,0.6,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.75,0.7456613574215292,0.4856960595455416,0.5446515920162177,0.0115940881270749,0.1114964861241677,0.05168851710817416,4.0,7.154615356913663,0.0479697632903349,0.0115940881270749,0.0544230136822242,0.010985769180341103,0.07455344038654871,0.024509586054553903,0.04473206423192922,0,54
DEAP,arousal,normalized_asymmetry,12,gpu_mlp,20260923,0.0660961563675606,subject,0.0588081553687957,0.1114964861241677,,,0.63125,0.03125,0.6,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,1.0,1.0,0.4856960595455416,0.5517922159131022,0.0115940881270749,0.1114964861241677,0.06689789167450061,4.0,7.154615356913663,0.0479697632903349,0.0115940881270749,0.0544230136822242,0.018126393077225696,0.0999023979970928,0.004385141686571503,0.059941438798255677,0,55
DEAP,arousal,normalized_asymmetry,12,gpu_mlp,20261007,0.0115177860031668,subject,0.0874741650738292,0.0381532167767122,,,0.623828125,0.03125,0.592578125,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.25,0.2503886555990415,0.525617492511422,0.5371352785145889,0.0117336164553045,0.1172610494604619,0.022608761660262655,4.0,7.154615356913663,0.0167572692156406,0.0117336164553045,0.0325605615180068,-0.0052394832124738,0.0264196003214077,0.0549136035558224,0.01565567722170917,0,56
DEAP,arousal,normalized_asymmetry,12,gpu_mlp,20261007,0.010965597926395,subject,0.0826103726744643,0.0645006045419157,,,0.623828125,0.03125,0.592578125,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.5,0.5002646601890488,0.525617492511422,0.536583090437817,0.0117336164553045,0.1172610494604619,0.038221647300814884,4.0,7.154615356913663,0.0167572692156406,0.0117336164553045,0.0325605615180068,-0.005791671289245601,0.0527669880866112,0.050049811156457506,0.0312685628622614,0,57
DEAP,arousal,normalized_asymmetry,12,gpu_mlp,20261007,0.01940978910954,subject,0.0872582986269332,0.090979186777726,,,0.623828125,0.03125,0.592578125,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.75,0.7510836816523201,0.525617492511422,0.545027281620962,0.0117336164553045,0.1172610494604619,0.05391227591476966,4.0,7.154615356913663,0.0167572692156406,0.0117336164553045,0.0325605615180068,0.002652519893899398,0.0792455703224215,0.0546977371089264,0.04695919147621617,0,58
DEAP,arousal,normalized_asymmetry,12,gpu_mlp,20261007,0.0246492723220138,subject,0.0917575348080217,0.1172610494604619,,,0.623828125,0.03125,0.592578125,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,1.0,1.0,0.525617492511422,0.5502667648334358,0.0117336164553045,0.1172610494604619,0.06948633282481277,4.0,7.154615356913663,0.0167572692156406,0.0117336164553045,0.0325605615180068,0.0078920031063732,0.10552743300515739,0.05919697329001491,0.06253324838625927,0,59
DEAP,arousal,normalized_asymmetry,12,linear_logistic,20260813,0.0258645903722605,subject,0.0644246145346276,0.0379342309283137,,,0.6382812499999999,0.03125,0.6070312499999999,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.25,0.2498568920110395,0.4658450242559329,0.4917096146281934,0.0131108129825088,0.1124653171134664,0.023027263618202926,1.0,7.154615356913663,0.0112530382951255,0.0131108129825088,0.0492670681429953,0.014611552077135,0.024823417945804904,0.015157546391632297,0.015068590424914381,0,60
DEAP,arousal,normalized_asymmetry,12,linear_logistic,20260813,0.0377807586408609,subject,0.061002066430879,0.0628947724372778,,,0.6382812499999999,0.03125,0.6070312499999999,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.5,0.5009287084465756,0.4658450242559329,0.5036257828967938,0.0131108129825088,0.1124653171134664,0.03817909233106628,1.0,7.154615356913663,0.0112530382951255,0.0131108129825088,0.0492670681429953,0.026527720345735396,0.049783959454769,0.0117349982878837,0.030220419137777742,1,61
DEAP,arousal,normalized_asymmetry,12,linear_logistic,20260813,0.0375815675081441,subject,0.0549701731025371,0.0874128828270123,,,0.6382812499999999,0.03125,0.6070312499999999,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.75,0.7477285219009511,0.4658450242559329,0.503426591764077,0.0131108129825088,0.1124653171134664,0.0530623515285848,1.0,7.154615356913663,0.0112530382951255,0.0131108129825088,0.0492670681429953,0.0263285292130186,0.07430206984450351,0.005703104959541801,0.045103678335296264,1,62
DEAP,arousal,normalized_asymmetry,12,linear_logistic,20260813,0.048302588980444,subject,0.0616600251321203,0.1124653171134664,,,0.6382812499999999,0.03125,0.6070312499999999,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,1.0,1.0,0.4658450242559329,0.5141476132363769,0.0131108129825088,0.1124653171134664,0.06826996202903389,1.0,7.154615356913663,0.0112530382951255,0.0131108129825088,0.0492670681429953,0.0370495506853185,0.0993545041309576,0.012392956989125,0.060311288835745346,1,63
DEAP,arousal,normalized_asymmetry,12,linear_logistic,20260829,0.0301988885639076,subject,0.0786728965680969,0.0384570592666282,,,0.634765625,0.03125,0.603515625,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.25,0.2501128705175056,0.4770728484836259,0.5072717370475336,0.0119520183875184,0.1179549771742002,0.02320943615896116,1.0,7.154615356913663,0.0289835705136609,0.0119520183875184,0.0303276833207938,0.0012153180502467026,0.0265050408791098,0.04834521324730309,0.0159962063118065,0,64
DEAP,arousal,normalized_asymmetry,12,linear_logistic,20260829,0.0442582525642707,subject,0.0893516539506682,0.0649933973276896,,,0.634765625,0.03125,0.603515625,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.5,0.500236492842161,0.4770728484836259,0.5213311010478967,0.0119520183875184,0.1179549771742002,0.039224530809093924,1.0,7.154615356913663,0.0289835705136609,0.0119520183875184,0.0303276833207938,0.015274682050609799,0.053041378940171205,0.0590239706298744,0.032011300961939264,0,65
DEAP,arousal,normalized_asymmetry,12,linear_logistic,20260829,0.0291600689856885,subject,0.0901085052444977,0.0912862631792768,,,0.634765625,0.03125,0.603515625,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.75,0.7482968123229785,0.4770728484836259,0.5062329174693145,0.0119520183875184,0.1179549771742002,0.05509268617655572,1.0,7.154615356913663,0.0289835705136609,0.0119520183875184,0.0303276833207938,0.00017649847202760166,0.0793342447917584,0.0597808219237039,0.04787945632940106,0,66
DEAP,arousal,normalized_asymmetry,12,linear_logistic,20260829,0.0352618733043539,subject,0.1067700870296718,0.1179549771742002,,,0.634765625,0.03125,0.603515625,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,1.0,1.0,0.4770728484836259,0.5123347217879799,0.0119520183875184,0.1179549771742002,0.07118767177114817,1.0,7.154615356913663,0.0289835705136609,0.0119520183875184,0.0303276833207938,0.006278302790693004,0.1060029587866818,0.076442403708878,0.0639744419239935,0,67
DEAP,arousal,normalized_asymmetry,12,linear_logistic,20260911,0.0118506116932758,subject,0.0516318965810277,0.038854474709368,,,0.6246093749999999,0.03125,0.5933593749999999,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.25,0.2502142582383338,0.4666846527014352,0.478535264394711,0.0126240897781276,0.1174446589850672,0.0230546668295039,1.0,7.154615356913663,0.0196316729029459,0.0126240897781276,0.0548379274568029,-0.007781061209670101,0.0262303849312404,-0.003206030875775201,0.01556404480881022,0,68
DEAP,arousal,normalized_asymmetry,12,linear_logistic,20260911,0.0178414741152383,subject,0.0818109747026205,0.0650583639526406,,,0.6246093749999999,0.03125,0.5933593749999999,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.5,0.5001754796308471,0.4666846527014352,0.4845261268166735,0.0126240897781276,0.1174446589850672,0.03860299017346135,1.0,7.154615356913663,0.0196316729029459,0.0126240897781276,0.0548379274568029,-0.0017901987877076003,0.052434274174513,0.026973047245817595,0.031112368152767668,0,69
DEAP,arousal,normalized_asymmetry,12,linear_logistic,20260911,0.0261091668263557,subject,0.0894910512446965,0.091104319889083,,,0.6246093749999999,0.03125,0.5933593749999999,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.75,0.7498711083123482,0.4666846527014352,0.4927938195277909,0.0126240897781276,0.1174446589850672,0.05405760230918635,1.0,7.154615356913663,0.0196316729029459,0.0126240897781276,0.0548379274568029,0.006477493923409797,0.07848023011095541,0.0346531237878936,0.046566980288492675,0,70
DEAP,arousal,normalized_asymmetry,12,linear_logistic,20260911,0.0271479864045748,subject,0.0889609573105153,0.1174446589850672,,,0.6246093749999999,0.03125,0.5933593749999999,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,1.0,1.0,0.4666846527014352,0.49383263910601,0.0126240897781276,0.1174446589850672,0.06968688945246759,1.0,7.154615356913663,0.0196316729029459,0.0126240897781276,0.0548379274568029,0.007516313501628898,0.1048205692069396,0.0341230298537124,0.06219626743177392,0,71
DEAP,arousal,normalized_asymmetry,12,linear_logistic,20260923,0.0148561285312301,subject,0.052702406108427,0.0366050602487406,,,0.63125,0.03125,0.6,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.25,0.2503427494251778,0.4678571068370465,0.4827132353682767,0.0115940881270749,0.1114964861241677,0.021963036149244358,1.0,7.154615356913663,0.0103024679529203,0.0115940881270749,0.0544230136822242,0.0045536605783098,0.025010972121665698,-0.0017206075737972032,0.015006583272999419,0,72
DEAP,arousal,normalized_asymmetry,12,linear_logistic,20260923,0.0167572692156408,subject,0.0586895313033368,0.0615519706342296,,,0.63125,0.03125,0.6,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.5,0.4999943147562614,0.4678571068370465,0.4846143760526873,0.0115940881270749,0.1114964861241677,0.036931182380537754,1.0,7.154615356913663,0.0103024679529203,0.0115940881270749,0.0544230136822242,0.0064548012627204995,0.049957882507154695,0.004266517621112603,0.029974729504292814,0,73
DEAP,arousal,normalized_asymmetry,12,linear_logistic,20260923,0.0191450414014987,subject,0.0789325997367781,0.0861475285136236,,,0.63125,0.03125,0.6,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.75,0.7456613574215292,0.4678571068370465,0.4870021482385452,0.0115940881270749,0.1114964861241677,0.05168851710817416,1.0,7.154615356913663,0.0103024679529203,0.0115940881270749,0.0544230136822242,0.008842573448578401,0.07455344038654871,0.024509586054553903,0.04473206423192922,0,74
DEAP,arousal,normalized_asymmetry,12,linear_logistic,20260923,0.0348181057175419,subject,0.0588081553687957,0.1114964861241677,,,0.63125,0.03125,0.6,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,1.0,1.0,0.4678571068370465,0.5026752125545885,0.0115940881270749,0.1114964861241677,0.06689789167450061,1.0,7.154615356913663,0.0103024679529203,0.0115940881270749,0.0544230136822242,0.024515637764621602,0.0999023979970928,0.004385141686571503,0.059941438798255677,1,75
DEAP,arousal,normalized_asymmetry,12,linear_logistic,20261007,0.0234995108470918,subject,0.0874741650738292,0.0381532167767122,,,0.623828125,0.03125,0.592578125,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.25,0.2503886555990415,0.4753961129993646,0.4988956238464564,0.0117336164553045,0.1172610494604619,0.022608761660262655,1.0,7.154615356913663,0.023189377817672,0.0117336164553045,0.0325605615180068,0.00031013302941980056,0.0264196003214077,0.0549136035558224,0.01565567722170917,0,76
DEAP,arousal,normalized_asymmetry,12,linear_logistic,20261007,0.0405870843460983,subject,0.0826103726744643,0.0645006045419157,,,0.623828125,0.03125,0.592578125,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.5,0.5002646601890488,0.4753961129993646,0.5159831973454629,0.0117336164553045,0.1172610494604619,0.038221647300814884,1.0,7.154615356913663,0.023189377817672,0.0117336164553045,0.0325605615180068,0.017397706528426298,0.0527669880866112,0.050049811156457506,0.0312685628622614,0,77
DEAP,arousal,normalized_asymmetry,12,linear_logistic,20261007,0.0326723885790359,subject,0.0872582986269332,0.090979186777726,,,0.623828125,0.03125,0.592578125,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.75,0.7510836816523201,0.4753961129993646,0.5080685015784006,0.0117336164553045,0.1172610494604619,0.05391227591476966,1.0,7.154615356913663,0.023189377817672,0.0117336164553045,0.0325605615180068,0.009483010761363899,0.0792455703224215,0.0546977371089264,0.04695919147621617,0,78
DEAP,arousal,normalized_asymmetry,12,linear_logistic,20261007,0.0376471240834687,subject,0.0917575348080217,0.1172610494604619,,,0.623828125,0.03125,0.592578125,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,1.0,1.0,0.4753961129993646,0.5130432370828333,0.0117336164553045,0.1172610494604619,0.06948633282481277,1.0,7.154615356913663,0.023189377817672,0.0117336164553045,0.0325605615180068,0.014457746265796701,0.10552743300515739,0.05919697329001491,0.06253324838625927,0,79
DEAP,arousal,relative_power,24,gpu_mlp,20260813,0.006762412885397,subject,0.0644246145346276,0.0379342309283137,,,0.632421875,0.03125,0.601171875,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.25,0.2498568920110395,0.5179927585198334,0.5247551714052304,0.0131108129825088,0.1124653171134664,0.02280499273385734,4.0,7.154615356913663,0.020579721838408,0.0131108129825088,0.0492670681429953,-0.013817308953011,0.024823417945804904,0.015157546391632297,0.014923140710388182,0,80
DEAP,arousal,relative_power,24,gpu_mlp,20260813,0.0328917509656987,subject,0.061002066430879,0.0628947724372778,,,0.632421875,0.03125,0.601171875,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.5,0.5009287084465756,0.5179927585198334,0.5508845094855321,0.0131108129825088,0.1124653171134664,0.03781056827381662,4.0,7.154615356913663,0.020579721838408,0.0131108129825088,0.0492670681429953,0.012312029127290697,0.049783959454769,0.0117349982878837,0.02992871625034746,0,81
DEAP,arousal,relative_power,24,gpu_mlp,20260813,0.0334212463817813,subject,0.0549701731025371,0.0874128828270123,,,0.632421875,0.03125,0.601171875,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.75,0.7477285219009511,0.5179927585198334,0.5514140049016147,0.0131108129825088,0.1124653171134664,0.05255016666827029,4.0,7.154615356913663,0.020579721838408,0.0131108129825088,0.0492670681429953,0.012841524543373301,0.07430206984450351,0.005703104959541801,0.04466831464480114,0,82
DEAP,arousal,relative_power,24,gpu_mlp,20260813,0.0269235812044255,subject,0.0616600251321203,0.1124653171134664,,,0.632421875,0.03125,0.601171875,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,1.0,1.0,0.5179927585198334,0.5449163397242589,0.0131108129825088,0.1124653171134664,0.06761098556157219,4.0,7.154615356913663,0.020579721838408,0.0131108129825088,0.0492670681429953,0.006343859366017498,0.0993545041309576,0.012392956989125,0.05972913353810303,0,83
DEAP,arousal,relative_power,24,gpu_mlp,20260829,0.0432824681546327,subject,0.0786728965680969,0.0384570592666282,,,0.641015625,0.03125,0.609765625,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.25,0.2501128705175056,0.513060886930036,0.5563433550846688,0.0119520183875184,0.1179549771742002,0.023449792779377584,4.0,7.154615356913663,0.0204914726023942,0.0119520183875184,0.0303276833207938,0.0227909955522385,0.0265050408791098,0.04834521324730309,0.016161862817300934,1,84
DEAP,arousal,relative_power,24,gpu_mlp,20260829,0.0299971760244475,subject,0.0893516539506682,0.0649933973276896,,,0.641015625,0.03125,0.609765625,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.5,0.500236492842161,0.513060886930036,0.5430580629544836,0.0119520183875184,0.1179549771742002,0.039630739542391984,4.0,7.154615356913663,0.0204914726023942,0.0119520183875184,0.0303276833207938,0.0095057034220533,0.053041378940171205,0.0590239706298744,0.03234280958031533,0,85
DEAP,arousal,relative_power,24,gpu_mlp,20260829,0.0321630644168994,subject,0.0901085052444977,0.0912862631792768,,,0.641015625,0.03125,0.609765625,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.75,0.7482968123229785,0.513060886930036,0.5452239513469355,0.0119520183875184,0.1179549771742002,0.0556632253214262,4.0,7.154615356913663,0.0204914726023942,0.0119520183875184,0.0303276833207938,0.011671591814505201,0.0793342447917584,0.0597808219237039,0.04837529535934955,0,86
DEAP,arousal,relative_power,24,gpu_mlp,20260829,0.034175146998013,subject,0.1067700870296718,0.1179549771742002,,,0.641015625,0.03125,0.609765625,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,1.0,1.0,0.513060886930036,0.5472360339280491,0.0119520183875184,0.1179549771742002,0.07192489037848691,4.0,7.154615356913663,0.0204914726023942,0.0119520183875184,0.0303276833207938,0.013683674395618801,0.1060029587866818,0.076442403708878,0.06463696041641026,0,87
DEAP,arousal,relative_power,24,gpu_mlp,20260911,0.0506878397595585,subject,0.0516318965810277,0.038854474709368,,,0.630859375,0.03125,0.599609375,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.25,0.2502142582383338,0.5024054220330607,0.5530932617926193,0.0126240897781276,0.1174446589850672,0.023297507296437453,4.0,7.154615356913663,0.020690663735111,0.0126240897781276,0.0548379274568029,0.029997176024447497,0.0262303849312404,-0.003206030875775201,0.015727984714630473,1,88
DEAP,arousal,relative_power,24,gpu_mlp,20260911,0.0354787142842734,subject,0.0818109747026205,0.0650583639526406,,,0.630859375,0.03125,0.599609375,1280,32,40,1.0,0.5890625,0.8218749999999999,counterfactual_dose,0.5,0.5001754796308471,0.5024054220330607,0.5378841363173341,0.0126240897781276,0.1174446589850672,0.03900960494816536,4.0,7.154615356913663,0.020690663735111,0.0126240897781276,0.0548379274568029,0.014788050549162397,0.052434274174513,0.026973047245817595,0.03144008236635838,0,89
